_id,champion_id,augment_id,win_rate,pick_rate,sample_size,rank,tier,patch_version,updated_at
"234_2119_26.12",234,2119,52.78,0.32,108,12,"S","26.12","2026-06-27T10:59:07.017Z"
"234_2131_26.12",234,2131,48.89,0.27,90,43,"B","26.12","2026-06-27T10:59:07.017Z"
"234_2139_26.12",234,2139,49.34,0.45,152,38,"A","26.12","2026-06-27T10:59:07.017Z"
"235_1002_26.12",235,1002,50,0.08,64,50,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1004_26.12",235,1004,49.69,2.18,1789,52,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1005_26.12",235,1005,56.4,2.7,2220,4,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1007_26.12",235,1007,50.69,5.5,4524,33,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1022_26.12",235,1022,49.15,15.6,12818,39,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1026_26.12",235,1026,55.81,0.16,129,5,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1028_26.12",235,1028,52.65,0.32,264,21,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1029_26.12",235,1029,50.74,8.1,6657,31,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1034_26.12",235,1034,53.77,0.24,199,10,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1036_26.12",235,1036,50.56,0.43,354,43,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1037_26.12",235,1037,51.5,3.37,2771,28,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1048_26.12",235,1048,49.06,0.52,426,66,"B","26.12","2026-06-27T10:59:07.737Z"
"235_1051_26.12",235,1051,51.48,6.37,5239,24,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1053_26.12",235,1053,50,0.27,224,48,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1062_26.12",235,1062,50.89,0.41,338,37,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1071_26.12",235,1071,50.49,21.16,17392,20,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1076_26.12",235,1076,50.46,2.51,2059,40,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1081_26.12",235,1081,53.26,0.84,691,13,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1087_26.12",235,1087,49.04,6.5,5340,56,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1095_26.12",235,1095,53.46,2.45,2011,11,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1105_26.12",235,1105,52.52,0.46,377,22,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1115_26.12",235,1115,49.9,21.46,17634,25,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1118_26.12",235,1118,50.59,4.01,3295,36,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1136_26.12",235,1136,49.68,0.76,624,55,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1141_26.12",235,1141,49.73,2.45,2015,51,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1154_26.12",235,1154,57.01,0.39,321,3,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1170_26.12",235,1170,48.34,14.02,11519,54,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1181_26.12",235,1181,54.65,0.1,86,8,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1195_26.12",235,1195,51.3,14.92,12262,19,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1204_26.12",235,1204,59.87,0.57,466,1,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1206_26.12",235,1206,51.37,3.15,2591,30,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1220_26.12",235,1220,51.65,7.69,6319,23,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1225_26.12",235,1225,52.02,10.04,8255,17,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1237_26.12",235,1237,51.2,0.76,623,32,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1238_26.12",235,1238,50.72,1.18,966,38,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1322_26.12",235,1322,51.88,0.29,239,27,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1324_26.12",235,1324,50.06,1.09,895,47,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1328_26.12",235,1328,47.5,12.3,10108,74,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1333_26.12",235,1333,50.43,0.28,234,45,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1335_26.12",235,1335,54.94,0.28,233,6,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1336_26.12",235,1336,48.25,15.94,13105,53,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1337_26.12",235,1337,50.29,0.21,171,46,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1347_26.12",235,1347,59.54,0.16,131,2,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1353_26.12",235,1353,54.81,0.16,135,7,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1356_26.12",235,1356,51.74,18.76,15416,12,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1373_26.12",235,1373,52.03,0.69,567,26,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1379_26.12",235,1379,53.21,5.65,4642,9,"S","26.12","2026-06-27T10:59:07.737Z"
"235_1389_26.12",235,1389,50,0.11,94,49,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1402_26.12",235,1402,50.67,0.27,223,41,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1415_26.12",235,1415,51.06,0.75,613,35,"A","26.12","2026-06-27T10:59:07.737Z"
"235_1420_26.12",235,1420,50.27,2.03,1667,44,"A","26.12","2026-06-27T10:59:07.737Z"
"235_2005_26.12",235,2005,50.68,0.09,73,42,"A","26.12","2026-06-27T10:59:07.738Z"
"235_2009_26.12",235,2009,48.49,7.03,5781,65,"A","26.12","2026-06-27T10:59:07.738Z"
"235_2010_26.12",235,2010,51.12,18.82,15472,16,"S","26.12","2026-06-27T10:59:07.738Z"
"235_2042_26.12",235,2042,51.79,0.07,56,29,"A","26.12","2026-06-27T10:59:07.738Z"
"235_2083_26.12",235,2083,53.33,0.09,75,14,"S","26.12","2026-06-27T10:59:07.738Z"
"235_2095_26.12",235,2095,52.91,0.71,584,18,"S","26.12","2026-06-27T10:59:07.738Z"
"235_2098_26.12",235,2098,49.54,0.27,218,57,"B","26.12","2026-06-27T10:59:07.738Z"
"235_2133_26.12",235,2133,48.71,23.78,19548,34,"S","26.12","2026-06-27T10:59:07.738Z"
"235_2137_26.12",235,2137,53.13,0.08,64,15,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1004_26.12",236,1004,48.52,1.07,777,65,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1007_26.12",236,1007,51.63,6.23,4509,30,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1020_26.12",236,1020,51.24,0.33,242,36,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1022_26.12",236,1022,48.62,8.35,6049,58,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1026_26.12",236,1026,50,0.12,84,50,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1034_26.12",236,1034,51.02,0.2,147,40,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1038_26.12",236,1038,52.5,0.39,280,26,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1048_26.12",236,1048,54.72,20.23,14646,7,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1051_26.12",236,1051,49.33,5.52,4000,51,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1053_26.12",236,1053,56.35,0.25,181,8,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1058_26.12",236,1058,48.09,0.87,628,75,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1073_26.12",236,1073,54.93,0.69,497,13,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1077_26.12",236,1077,52.11,2.94,2130,27,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1079_26.12",236,1079,48.12,0.4,293,76,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1080_26.12",236,1080,52.34,5.91,4280,20,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1088_26.12",236,1088,48.94,3.2,2319,61,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1092_26.12",236,1092,61.64,2.1,1520,1,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1105_26.12",236,1105,55.12,0.28,205,12,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1112_26.12",236,1112,48,1.14,827,77,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1116_26.12",236,1116,52.65,0.52,378,24,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1134_26.12",236,1134,55.14,4.31,3123,11,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1138_26.12",236,1138,49.28,0.67,487,59,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1151_26.12",236,1151,50.12,1.67,1209,45,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1154_26.12",236,1154,53.56,0.33,239,16,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1195_26.12",236,1195,52.05,13.23,9582,17,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1206_26.12",236,1206,52.56,2.35,1701,22,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1220_26.12",236,1220,49.05,10.24,7413,48,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1225_26.12",236,1225,49.57,15.15,10972,39,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1237_26.12",236,1237,50.41,0.84,611,43,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1238_26.12",236,1238,51.81,3.2,2320,31,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1243_26.12",236,1243,52.52,0.74,535,25,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1311_26.12",236,1311,54.59,0.32,229,15,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1315_26.12",236,1315,57.91,0.44,316,4,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1320_26.12",236,1320,50.45,10.49,7593,35,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1326_26.12",236,1326,50.49,0.57,412,42,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1329_26.12",236,1329,52.36,0.32,233,28,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1332_26.12",236,1332,54.84,0.09,62,14,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1333_26.12",236,1333,56.09,0.43,312,9,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1336_26.12",236,1336,54.19,33.41,24191,5,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1337_26.12",236,1337,48.34,0.21,151,69,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1353_26.12",236,1353,53,0.28,200,19,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1356_26.12",236,1356,54.19,30.27,21914,6,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1373_26.12",236,1373,52.57,1.67,1208,23,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1384_26.12",236,1384,52.73,1.16,842,21,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1388_26.12",236,1388,51.25,0.22,160,37,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1389_26.12",236,1389,58.46,0.09,65,3,"S","26.12","2026-06-27T10:59:07.738Z"
"236_1403_26.12",236,1403,52.27,1.16,838,29,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1415_26.12",236,1415,49.38,15.56,11264,41,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1416_26.12",236,1416,48.78,0.28,205,63,"B","26.12","2026-06-27T10:59:07.738Z"
"236_1420_26.12",236,1420,51.25,0.22,160,38,"A","26.12","2026-06-27T10:59:07.738Z"
"236_1996_26.12",236,1996,51.08,8.11,5875,32,"A","26.12","2026-06-27T10:59:07.738Z"
"236_2005_26.12",236,2005,48.4,0.26,188,68,"B","26.12","2026-06-27T10:59:07.738Z"
"236_2009_26.12",236,2009,47.81,5.29,3832,71,"B","26.12","2026-06-27T10:59:07.738Z"
"236_2010_26.12",236,2010,49.3,23.18,16785,34,"S","26.12","2026-06-27T10:59:07.738Z"
"236_2016_26.12",236,2016,47.8,2.04,1479,80,"B","26.12","2026-06-27T10:59:07.738Z"
"236_2024_26.12",236,2024,48.21,7.13,5159,62,"B","26.12","2026-06-27T10:59:07.738Z"
"236_2083_26.12",236,2083,60.28,0.3,214,2,"S","26.12","2026-06-27T10:59:07.738Z"
"236_2095_26.12",236,2095,55.58,0.72,520,10,"S","26.12","2026-06-27T10:59:07.738Z"
"236_2098_26.12",236,2098,51.91,0.18,131,33,"A","26.12","2026-06-27T10:59:07.738Z"
"236_2119_26.12",236,2119,53.16,0.11,79,18,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1006_26.12",238,1006,47.29,6.13,3519,43,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1007_26.12",238,1007,48.87,16.4,9415,15,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1019_26.12",238,1019,46.25,11.83,6793,53,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1020_26.12",238,1020,51.89,0.46,264,7,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1022_26.12",238,1022,51.61,0.16,93,10,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1026_26.12",238,1026,48.31,0.31,178,36,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1027_26.12",238,1027,52.5,4.29,2461,4,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1028_26.12",238,1028,45.69,0.46,267,74,"B","26.12","2026-06-27T10:59:07.738Z"
"238_1029_26.12",238,1029,47.38,10.18,5848,37,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1038_26.12",238,1038,51.74,1.15,661,8,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1041_26.12",238,1041,49.03,0.27,155,23,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1044_26.12",238,1044,48.15,0.14,81,39,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1046_26.12",238,1046,46.02,1.45,830,66,"B","26.12","2026-06-27T10:59:07.738Z"
"238_1048_26.12",238,1048,48.86,1.53,876,24,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1053_26.12",238,1053,54.25,0.37,212,2,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1057_26.12",238,1057,46.98,0.26,149,55,"B","26.12","2026-06-27T10:59:07.738Z"
"238_1063_26.12",238,1063,47.4,2.61,1500,47,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1068_26.12",238,1068,48.49,2.89,1660,28,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1073_26.12",238,1073,47.22,8.71,5002,41,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1084_26.12",238,1084,45.53,26.59,15271,42,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1098_26.12",238,1098,47.27,5.62,3226,45,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1105_26.12",238,1105,45.6,0.53,307,78,"B","26.12","2026-06-27T10:59:07.738Z"
"238_1116_26.12",238,1116,50.74,0.82,473,13,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1133_26.12",238,1133,47.74,7.3,4189,34,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1138_26.12",238,1138,48.86,13.33,7656,17,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1154_26.12",238,1154,51.65,0.32,182,9,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1195_26.12",238,1195,51.17,0.82,469,12,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1206_26.12",238,1206,47.8,5.34,3065,38,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1211_26.12",238,1211,46.44,23.47,13479,30,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1214_26.12",238,1214,46.08,1.75,1007,64,"B","26.12","2026-06-27T10:59:07.738Z"
"238_1238_26.12",238,1238,46.25,4.37,2508,62,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1243_26.12",238,1243,48.57,0.91,525,29,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1315_26.12",238,1315,47.37,0.69,399,49,"B","26.12","2026-06-27T10:59:07.738Z"
"238_1320_26.12",238,1320,45.07,20.06,11519,58,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1326_26.12",238,1326,44.8,22.97,13188,60,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1329_26.12",238,1329,48.02,0.66,379,40,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1333_26.12",238,1333,48.31,1.03,592,33,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1335_26.12",238,1335,52.59,0.24,135,6,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1344_26.12",238,1344,50.32,12.89,7400,11,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1373_26.12",238,1373,49.12,2.19,1256,21,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1386_26.12",238,1386,48.84,0.15,86,27,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1388_26.12",238,1388,49.57,7.09,4069,16,"S","26.12","2026-06-27T10:59:07.738Z"
"238_1389_26.12",238,1389,48.94,0.16,94,25,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1392_26.12",238,1392,50,0.34,194,18,"A","26.12","2026-06-27T10:59:07.738Z"
"238_1416_26.12",238,1416,47.27,0.67,385,51,"B","26.12","2026-06-27T10:59:07.738Z"
"238_2005_26.12",238,2005,48.33,0.31,180,35,"A","26.12","2026-06-27T10:59:07.738Z"
"238_2042_26.12",238,2042,46.18,7.23,4151,61,"A","26.12","2026-06-27T10:59:07.738Z"
"238_2043_26.12",238,2043,52.63,0.2,114,5,"S","26.12","2026-06-27T10:59:07.738Z"
"238_2076_26.12",238,2076,49.05,4.14,2377,20,"A","26.12","2026-06-27T10:59:07.738Z"
"238_2083_26.12",238,2083,52.17,9.5,5453,3,"S","26.12","2026-06-27T10:59:07.738Z"
"238_2087_26.12",238,2087,47.95,5.66,3249,32,"A","26.12","2026-06-27T10:59:07.738Z"
"238_2088_26.12",238,2088,45.69,0.55,313,73,"B","26.12","2026-06-27T10:59:07.738Z"
"238_2091_26.12",238,2091,49.5,1.56,893,19,"A","26.12","2026-06-27T10:59:07.738Z"
"238_2095_26.12",238,2095,54.47,0.9,514,1,"S","26.12","2026-06-27T10:59:07.738Z"
"238_2098_26.12",238,2098,50.15,3.56,2042,14,"S","26.12","2026-06-27T10:59:07.738Z"
"238_2100_26.12",238,2100,45.42,7.23,4152,68,"A","26.12","2026-06-27T10:59:07.738Z"
"238_2116_26.12",238,2116,46.53,10.57,6067,48,"S","26.12","2026-06-27T10:59:07.738Z"
"238_2119_26.12",238,2119,48.91,0.24,137,26,"A","26.12","2026-06-27T10:59:07.738Z"
"238_2127_26.12",238,2127,48.36,1.43,821,31,"A","26.12","2026-06-27T10:59:07.738Z"
"238_2134_26.12",238,2134,49.28,0.12,69,22,"A","26.12","2026-06-27T10:59:07.738Z"
"240_1001_26.12",240,1001,47.59,12.13,1057,47,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1002_26.12",240,1002,51.93,2.08,181,21,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1006_26.12",240,1006,50.1,5.63,491,30,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1007_26.12",240,1007,48.81,13.94,1215,36,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1011_26.12",240,1011,48.28,1,87,48,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1018_26.12",240,1018,47.06,1.17,102,61,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1019_26.12",240,1019,50.11,5.34,465,32,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1020_26.12",240,1020,48.74,23.26,2027,29,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1022_26.12",240,1022,41.67,1.51,132,89,"C","26.12","2026-06-27T10:59:08.330Z"
"240_1025_26.12",240,1025,42.06,1.45,126,87,"C","26.12","2026-06-27T10:59:08.330Z"
"240_1027_26.12",240,1027,48.47,3.38,295,45,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1028_26.12",240,1028,60.38,0.61,53,3,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1029_26.12",240,1029,55.29,0.98,85,9,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1041_26.12",240,1041,60,1.26,110,4,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1046_26.12",240,1046,47.14,0.8,70,60,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1057_26.12",240,1057,53.13,0.73,64,17,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1058_26.12",240,1058,49.08,9.33,813,37,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1063_26.12",240,1063,49.36,11.65,1015,33,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1068_26.12",240,1068,51.9,1.81,158,22,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1073_26.12",240,1073,60,0.92,80,5,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1079_26.12",240,1079,48.18,12.26,1069,42,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1080_26.12",240,1080,54.76,0.96,84,11,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1087_26.12",240,1087,49.59,2.78,242,38,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1115_26.12",240,1115,51.85,0.62,54,23,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1136_26.12",240,1136,43.75,0.73,64,82,"C","26.12","2026-06-27T10:59:08.330Z"
"240_1138_26.12",240,1138,46.47,12.02,1048,59,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1152_26.12",240,1152,52.78,2.48,216,19,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1170_26.12",240,1170,44.32,1.01,88,79,"C","26.12","2026-06-27T10:59:08.330Z"
"240_1181_26.12",240,1181,53.42,36.04,3141,7,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1206_26.12",240,1206,48.05,2.65,231,50,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1220_26.12",240,1220,47.8,1.82,159,55,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1225_26.12",240,1225,45.86,3.33,290,67,"C","26.12","2026-06-27T10:59:08.330Z"
"240_1237_26.12",240,1237,46.31,2.33,203,65,"C","26.12","2026-06-27T10:59:08.330Z"
"240_1301_26.12",240,1301,51.53,1.87,163,24,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1305_26.12",240,1305,48.03,1.74,152,51,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1320_26.12",240,1320,47.62,1.93,168,57,"B","26.12","2026-06-27T10:59:08.330Z"
"240_1322_26.12",240,1322,49.54,12.44,1084,31,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1333_26.12",240,1333,55.42,1.9,166,8,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1344_26.12",240,1344,44.91,5.98,521,72,"C","26.12","2026-06-27T10:59:08.330Z"
"240_1353_26.12",240,1353,56.54,4.91,428,6,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1361_26.12",240,1361,52.82,9.14,797,16,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1384_26.12",240,1384,50.53,2.16,188,28,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1401_26.12",240,1401,53.82,3.3,288,13,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1403_26.12",240,1403,54.22,2.58,225,12,"S","26.12","2026-06-27T10:59:08.330Z"
"240_1413_26.12",240,1413,53.8,1.96,171,14,"A","26.12","2026-06-27T10:59:08.330Z"
"240_1420_26.12",240,1420,53.85,0.89,78,15,"A","26.12","2026-06-27T10:59:08.330Z"
"240_2005_26.12",240,2005,52.94,0.59,51,18,"A","26.12","2026-06-27T10:59:08.330Z"
"240_2026_26.12",240,2026,49.02,0.59,51,43,"B","26.12","2026-06-27T10:59:08.330Z"
"240_2032_26.12",240,2032,51.37,1.68,146,25,"A","26.12","2026-06-27T10:59:08.330Z"
"240_2043_26.12",240,2043,52.83,0.61,53,20,"A","26.12","2026-06-27T10:59:08.330Z"
"240_2089_26.12",240,2089,51.25,0.92,80,26,"A","26.12","2026-06-27T10:59:08.330Z"
"240_2091_26.12",240,2091,49.25,6.08,530,39,"A","26.12","2026-06-27T10:59:08.330Z"
"240_2095_26.12",240,2095,60.44,1.04,91,1,"S","26.12","2026-06-27T10:59:08.330Z"
"240_2098_26.12",240,2098,48.43,6.23,543,44,"B","26.12","2026-06-27T10:59:08.330Z"
"240_2099_26.12",240,2099,47.49,4.57,398,56,"B","26.12","2026-06-27T10:59:08.331Z"
"240_2102_26.12",240,2102,58.91,19.83,1728,2,"S","26.12","2026-06-27T10:59:08.331Z"
"240_2107_26.12",240,2107,47.67,7.39,644,49,"B","26.12","2026-06-27T10:59:08.331Z"
"240_2127_26.12",240,2127,54.92,2.21,193,10,"S","26.12","2026-06-27T10:59:08.331Z"
"240_2132_26.12",240,2132,50.79,0.72,63,27,"A","26.12","2026-06-27T10:59:08.331Z"
"240_2139_26.12",240,2139,50,2.32,202,34,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1004_26.12",245,1004,52.7,0.62,241,49,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1019_26.12",245,1019,50.76,13.09,5097,54,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1028_26.12",245,1028,54.32,0.42,162,29,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1029_26.12",245,1029,57.16,21.62,8417,3,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1030_26.12",245,1030,54.43,15.93,6202,12,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1034_26.12",245,1034,53.57,0.72,280,37,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1038_26.12",245,1038,55.48,0.73,283,17,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1041_26.12",245,1041,54.38,0.41,160,28,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1044_26.12",245,1044,51.75,0.29,114,59,"B","26.12","2026-06-27T10:59:08.331Z"
"245_1053_26.12",245,1053,55.63,0.41,160,16,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1056_26.12",245,1056,52.22,2.14,833,52,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1060_26.12",245,1060,57.3,0.93,363,6,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1062_26.12",245,1062,56.42,0.46,179,9,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1068_26.12",245,1068,54.2,2.26,880,27,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1071_26.12",245,1071,52.58,0.55,213,50,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1072_26.12",245,1072,54.43,0.61,237,26,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1073_26.12",245,1073,53.34,23.86,9289,14,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1097_26.12",245,1097,52.53,14.59,5681,31,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1098_26.12",245,1098,54.14,0.81,314,30,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1115_26.12",245,1115,54.65,0.22,86,24,"A","26.12","2026-06-27T10:59:08.331Z"
"245_1129_26.12",245,1129,55,2.93,1140,19,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1138_26.12",245,1138,51.79,11.83,4605,45,"S","26.12","2026-06-27T10:59:08.331Z"
"245_1151_26.12",245,1151,52.82,1.92,746,46,"A","26.12","2026-06-27T10:59:08.331Z"
